lineage,display_name,step,loss,global_max_loss,grad_norm,tps_per_gpu,mfu,n_tokens_seen,lr,value_precision,is_interpolated,ema31,segment
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34550,2.5201101303100586,2.9409914016723637,0.0725469142198562,37193.4913033479,95.73733106972357,144913203200.0,0.0003,exported_float_payload,False,2.5027869321622225,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34600,2.4502744674682617,2.8640835285186768,0.0593944825232028,37182.89025324481,95.71004360065731,145122918400.0,0.0003,exported_float_payload,False,2.4985738617020874,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34650,2.495384693145752,2.9684295654296875,0.0627224296331405,37198.89502822855,95.75124044418077,145332633600.0,0.0003,exported_float_payload,False,2.4996117688230446,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34700,2.4846673011779785,2.823867082595825,0.0830629914999008,37203.23917748509,95.76242243438968,145542348800.0,0.0003,exported_float_payload,False,2.497630820249726,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34750,2.4611775875091557,2.7041592597961426,0.0725634470582008,37234.767599763865,95.84357768215038,145752064000.0,0.0003,exported_float_payload,False,2.496938514422268,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34800,2.5086333751678467,2.911050796508789,0.0637055486440658,37229.42128315324,95.8298160785628,145961779200.0,0.0003,exported_float_payload,False,2.4992989631371616,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34850,2.4988527297973637,3.149122714996338,0.0574943237006664,37166.55276694816,95.66799034672444,146171494400.0,0.0003,exported_float_payload,False,2.4960329129267915,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34900,2.5052449703216557,2.990131378173828,0.0738085657358169,37214.69464560955,95.79190920494976,146381209600.0,0.0003,exported_float_payload,False,2.495787085921009,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,34950,2.5034542083740234,2.9273486137390137,0.0796823278069496,37296.2641532753,96.0018719346354,146590924800.0,0.0003,exported_float_payload,False,2.4975775938164304,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35000,2.441189765930176,2.761760711669922,0.0564341098070144,37196.31178803359,95.74459109470828,146800640000.0,0.0003,exported_float_payload,False,2.493507489772579,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35050,2.490797519683838,3.002387523651123,0.0826033502817154,32131.479584207344,82.70753809111825,147010355200.0,0.0003,exported_float_payload,False,2.4906727345169553,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35100,2.486063003540039,3.0421502590179443,0.0521212145686149,33758.28394596415,86.89498869899282,147220070400.0,0.0003,exported_float_payload,False,2.4895808142567,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35150,2.505177497863769,2.931368589401245,0.0967055559158325,33762.840687295866,86.90671790854499,147429785600.0,0.0003,exported_float_payload,False,2.488319323984337,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35200,2.51320743560791,2.9029183387756348,0.089916244149208,31222.957959088344,80.36897205281274,147639500800.0,0.0003,exported_float_payload,False,2.4924266705965197,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35250,2.472295999526977,2.9246177673339844,0.0710841715335846,30546.556538837845,78.62789143797075,147849216000.0,0.0003,exported_float_payload,False,2.4905531511748853,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35300,2.4732770919799805,2.8550429344177246,0.061867669224739,33754.601608467005,86.88551023510786,148058931200.0,0.0003,exported_float_payload,False,2.484862405546962,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35350,2.4782638549804688,2.828000783920288,0.0861946865916252,27240.88471937042,70.11897801526872,148268646400.0,0.0003,exported_float_payload,False,2.4847735151557546,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35400,2.471883773803711,2.9876818656921387,0.0687040984630584,31897.777451920723,82.10598073184957,148478361600.0,0.0003,exported_float_payload,False,2.4826648023439315,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35450,2.465444803237915,2.979759931564331,0.0791254788637161,32184.636837974456,82.84436669806867,148688076800.0,0.0003,exported_float_payload,False,2.484571615961981,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35500,2.507993459701538,3.022007465362549,0.1174047887325286,32155.15105394744,82.76846927170925,148897792000.0,0.0003,exported_float_payload,False,2.4852515436323435,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 hybrid,35530,2.5082836151123047,3.2950479984283447,0.0619932599365711,33758.35304138518,86.8951665529927,149023621120.0,0.0003,exported_float_payload,False,2.482711549924784,observed_series
hybrid_localcta_mxfp4,localCTA/MXFP4 (mixed hardware),38140,2.4768,,0.0721,,,,,exported_float_payload,False,,endpoint_only_no_interpolation
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1,12.25990390777588,12.272576332092283,2.9740242958068848,4077.883395299112,10.49661268675624,4194304.0,1.5e-07,exported_float_payload,False,12.25990390777588,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),50,8.468082427978516,9.779448509216309,1.3323789834976196,33226.1052938645,85.5251424700179,209715200.0,7.499999999999999e-06,exported_float_payload,False,11.536808777435,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),100,7.033619403839111,7.795261383056641,1.3210710287094116,33187.13080854707,85.42482079885035,419430400.0,1.5e-05,exported_float_payload,False,10.406189866124315,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),150,6.565974712371826,7.183114051818848,3.536096811294556,33133.087835892686,85.28571232089632,629145600.0,2.25e-05,exported_float_payload,False,9.384097486560517,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),200,5.990728855133057,6.994317531585693,1.8878616094589236,27896.215025484624,71.8058208546456,838860800.0,3e-05,exported_float_payload,False,8.516899543828591,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),250,5.906688213348389,6.878644943237305,1.2258684635162354,29761.575527549605,76.60732320606658,1048576000.0,3.75e-05,exported_float_payload,False,7.792548090832824,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),300,5.510684013366699,6.045480728149414,1.523147463798523,32535.78762970845,83.74824096277389,1258291200.0,4.5e-05,exported_float_payload,False,7.196116090347425,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),350,5.433054924011231,6.138171195983887,1.4859039783477783,33116.3892273492,85.24272952582898,1468006400.0,5.25e-05,exported_float_payload,False,6.718084826734099,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),400,5.208822727203369,5.786525726318359,1.334730625152588,33140.6057150924,85.30506360158185,1677721600.0,6e-05,exported_float_payload,False,6.3098775090683175,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),450,5.081366062164307,6.986894130706787,1.420997977256775,28576.03077424624,73.55569006898698,1887436800.0,6.75e-05,exported_float_payload,False,5.974633658584262,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),500,4.849848747253418,5.070672988891602,0.9319148063659668,33149.94578579346,85.32910526612012,2097152000.0,7.5e-05,exported_float_payload,False,5.692457542873021,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),550,4.7362589836120605,5.333414077758789,1.3248780965805054,23656.26327099734,60.892038614405465,2306867200.0,8.25e-05,exported_float_payload,False,5.437789206488265,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),600,4.64174747467041,4.829780578613281,0.9584206342697144,33073.239652607954,85.13166103030034,2516582400.0,8.999999999999999e-05,exported_float_payload,False,5.24211457494852,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),650,4.438724994659424,4.749703407287598,0.8694042563438416,33083.11047959443,85.1570688798466,2726297600.0,9.75e-05,exported_float_payload,False,5.035207587210597,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),700,4.457984924316406,4.8328471183776855,1.3020961284637451,33038.97255791165,85.04345634515849,2936012800.0,0.0001049999999999,exported_float_payload,False,4.874512758300644,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),750,4.218455314636231,4.695019245147705,0.771518886089325,31507.637375336268,81.10174670146773,3145728000.0,0.0001125,exported_float_payload,False,4.706993207704355,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),800,4.184251308441162,4.498273849487305,0.5697999000549316,29231.478724705,75.24283572896952,3355443200.0,0.0001199999999999,exported_float_payload,False,4.586230725627382,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),850,4.129322052001953,4.587812423706055,0.8306910991668701,25959.99823732985,66.82193197585016,3565158400.0,0.0001274999999999,exported_float_payload,False,4.4475829435576095,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),900,3.941891431808472,4.272554397583008,0.4889901578426361,27791.90050819476,71.53731168470222,3774873600.0,0.000135,exported_float_payload,False,4.348427866045992,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),950,3.915669918060303,4.327179908752441,0.7472406625747681,30180.225692322198,77.68494318802348,3984588800.0,0.0001425,exported_float_payload,False,4.241580676753902,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1000,3.908369541168213,4.221364974975586,0.6440039873123169,33044.321162252665,85.0572238374431,4194304000.0,0.00015,exported_float_payload,False,4.157123091596928,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1050,3.861587047576904,4.219161987304688,0.7445202469825745,31477.544959894727,81.0242877848977,4404019200.0,0.0001574999999999,exported_float_payload,False,4.069126212038227,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1100,3.7837846279144287,4.330763816833496,0.2356527596712112,26478.789540032005,68.15731870515187,4613734400.0,0.000165,exported_float_payload,False,4.011542819841877,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1150,3.746574878692627,4.120577812194824,0.95491361618042,33056.62572374409,85.08889620365268,4823449600.0,0.0001724999999999,exported_float_payload,False,3.9429721272823017,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1200,3.740339756011963,4.398170471191406,0.572955310344696,33083.08772264721,85.15701030267856,5033164800.0,0.0001799999999999,exported_float_payload,False,3.9043575165143567,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1250,3.6686851978302,3.974184513092041,0.5004070997238159,33040.09486788534,85.04634520978907,5242880000.0,0.0001874999999999,exported_float_payload,False,3.840893419226642,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1300,3.6926522254943848,4.029227256774902,0.5292452573776245,33065.388621463164,85.11145220500299,5452595200.0,0.000195,exported_float_payload,False,3.802545693422746,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1350,3.597364664077759,4.17955493927002,0.7784354090690613,33024.425434827055,85.00601154796259,5662310400.0,0.0002025,exported_float_payload,False,3.75069653124202,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1400,3.5553252696990967,3.84689998626709,0.5083925127983093,26859.097616420284,69.13624482748654,5872025600.0,0.0002099999999999,exported_float_payload,False,3.7019804698351857,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1450,3.5524544715881348,3.871230125427246,0.7979812026023865,31577.13464865557,81.28063508303826,6081740800.0,0.0002174999999999,exported_float_payload,False,3.657439700723528,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1500,3.503031015396118,3.9820051193237305,0.4850044846534729,31546.750722696663,81.20242580832937,6291456000.0,0.000225,exported_float_payload,False,3.619132037500911,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1550,3.497879981994629,3.787294626235962,0.3935350477695465,33000.97132558693,84.9456398608049,6501171200.0,0.0002324999999999,exported_float_payload,False,3.5894463149512514,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1600,3.4521172046661377,3.893138885498047,0.2801736295223236,32961.71221432467,84.84458555262599,6710886400.0,0.0002399999999999,exported_float_payload,False,3.552025916764241,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1650,3.477900743484497,3.77545166015625,0.3686302900314331,31475.419038190743,81.0188155890142,6920601600.0,0.0002474999999999,exported_float_payload,False,3.5278109584368345,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1700,3.4133825302124023,3.691114664077759,0.2381931096315384,31499.38301732391,81.08049969888462,7130316800.0,0.0002549999999999,exported_float_payload,False,3.498985432089252,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1750,3.3976709842681885,3.815619945526123,0.6647043228149414,24291.010341202054,62.52589949372162,7340032000.0,0.0002625,exported_float_payload,False,3.474641157741121,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1800,3.3616154193878174,3.867574214935303,0.4411692321300506,32998.86705576869,84.94022339762307,7549747200.0,0.00027,exported_float_payload,False,3.446192260570091,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1850,3.313318014144897,3.662109851837158,0.4370191991329193,32987.01779127926,84.90972298162002,7759462400.0,0.0002774999999999,exported_float_payload,False,3.415477002797585,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1900,3.301361560821533,3.5961546897888184,0.378945916891098,31852.003219341117,81.98815627640401,7969177600.0,0.000285,exported_float_payload,False,3.3909105851122705,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),1950,3.2954726219177246,3.822768688201904,0.7266300916671753,31341.053675546176,80.6729545053399,8178892800.0,0.0002924999999999,exported_float_payload,False,3.3745165325880415,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2000,3.2999961376190186,3.5843710899353027,0.3067900240421295,31150.489150652946,80.18243483723319,8388608000.0,0.0003,exported_float_payload,False,3.355026691325504,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2050,3.303378105163574,4.289603233337402,0.5537713766098022,33012.762785018924,84.97599148459383,8598323200.0,0.0003,exported_float_payload,False,3.3391395126926953,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2100,3.310059070587158,3.878051996231079,0.8318196535110474,31539.69794543116,81.18427171608452,8808038400.0,0.0003,exported_float_payload,False,3.322843315879723,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2150,3.232135057449341,3.5588061809539795,0.2302838116884231,33020.99953731496,84.99719316945512,9017753600.0,0.0003,exported_float_payload,False,3.3012768984775414,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2200,3.215214490890503,3.7606780529022217,0.2836704850196838,33026.43337684778,85.011180060067,9227468800.0,0.0003,exported_float_payload,False,3.279802149887049,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2250,3.202219009399414,3.5526604652404785,0.2083108276128769,30981.958837541788,79.74863199119184,9437184000.0,0.0003,exported_float_payload,False,3.2648743974611727,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2300,3.220656633377075,3.641558170318604,0.3459450304508209,31024.855897057016,79.85905050380826,9646899200.0,0.0003,exported_float_payload,False,3.2503063029064263,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2350,3.1720221042633057,3.522462844848633,0.2491035163402557,26537.93563462094,68.30956279519867,9856614400.0,0.0003,exported_float_payload,False,3.2405543003391344,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2400,3.170529842376709,3.5190868377685547,0.5739367008209229,31609.64287594113,81.3643123827234,10066329600.0,0.0003,exported_float_payload,False,3.225779513927464,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2450,3.18084979057312,3.5492489337921143,0.2998254895210266,31989.257298394623,82.341453015875,10276044800.0,0.0003,exported_float_payload,False,3.2131151161692886,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2500,3.2063705921173096,4.036884307861328,0.4570654928684234,31467.53275477237,80.99851602314723,10485760000.0,0.0003,exported_float_payload,False,3.202761331670432,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2550,3.1195168495178223,3.457533359527588,0.288517415523529,33002.4932033342,84.94955722668351,10695475200.0,0.0003,exported_float_payload,False,3.1891090254372054,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2600,3.186505079269409,4.249881267547607,0.1945360749959945,31473.78553257635,81.01461088915062,10905190400.0,0.0003,exported_float_payload,False,3.178453992425412,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2650,3.165958404541016,3.5774312019348145,0.8570534586906433,31171.8630037564,80.23745187325468,11114905600.0,0.0003,exported_float_payload,False,3.170422144432896,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2700,3.11114764213562,3.496932029724121,0.2119702398777008,27430.328790479103,70.60661359663979,11324620800.0,0.0003,exported_float_payload,False,3.1578459661468825,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2750,3.053951978683472,3.3941569328308105,0.3149043023586273,33025.0943563765,85.00773337513166,11534336000.0,0.0003,exported_float_payload,False,3.1294479022712363,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2800,3.132119417190552,3.6845293045043945,0.5015989542007446,31229.537928600403,80.38590912157208,11744051200.0,0.0003,exported_float_payload,False,3.117159929393174,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2850,3.084944725036621,3.697340726852417,0.24647256731987,33022.36973981412,85.00072011800708,11953766400.0,0.0003,exported_float_payload,False,3.1033662352367077,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2900,3.054011106491089,3.5330405235290527,0.1900549381971359,33090.01526851014,85.17484204496839,12163481600.0,0.0003,exported_float_payload,False,3.092170181781781,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),2950,3.032088279724121,3.3148891925811768,0.2100156098604202,27563.03537000202,70.94820491527389,12373196800.0,0.0003,exported_float_payload,False,3.0771352283218194,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3000,3.0410115718841557,3.485770463943481,0.3732597231864929,27713.25999460285,71.33488828691368,12582912000.0,0.0003,exported_float_payload,False,3.0677540559632503,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3050,3.068474292755127,4.842435359954834,0.240833044052124,30867.68395954409,79.45448450881143,12792627200.0,0.0003,exported_float_payload,False,3.0665692832242546,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3100,3.0018680095672607,3.492974042892456,0.3126076757907867,30799.212813663256,79.27823741470421,13002342400.0,0.0003,exported_float_payload,False,3.055053429024542,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3150,3.013258695602417,3.4469380378723145,0.3525283932685852,31560.32031774963,81.23735441461353,13212057600.0,0.0003,exported_float_payload,False,3.0346987925784665,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3200,3.0267436504364014,3.4668242931365967,0.1973655670881271,24076.782243529728,61.97446897207424,13421772800.0,0.0003,exported_float_payload,False,3.0328659804992024,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3250,3.082550525665283,3.5134105682373047,0.8716590404510498,31260.33971114318,80.46519397355827,13631488000.0,0.0003,exported_float_payload,False,3.032735362515176,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3300,3.022245407104492,3.4176101684570312,0.5959284901618958,27408.322690830195,70.54996913617606,13841203200.0,0.0003,exported_float_payload,False,3.031908570855152,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3350,3.017422914505005,3.3902835845947266,0.1938011050224304,28450.305624790937,73.23206919244643,14050918400.0,0.0003,exported_float_payload,False,3.0278456284185666,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3400,3.00425124168396,3.380321979522705,0.3186164796352386,29549.86937672077,76.06238426268825,14260633600.0,0.0003,exported_float_payload,False,3.0221539543184246,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3450,3.0410633087158203,3.5748958587646484,0.3584586381912231,31303.07503813269,80.57519618106815,14470348800.0,0.0003,exported_float_payload,False,3.0154707562824834,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3500,2.9637651443481445,3.348039150238037,0.2192609012126922,33004.729557412546,84.95531367931231,14680064000.0,0.0003,exported_float_payload,False,3.0082569076083066,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3550,2.9560673236846924,3.354069232940674,0.3716003894805908,30888.9634889314,79.50925875233013,14889779200.0,0.0003,exported_float_payload,False,2.999581993564123,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3600,2.9868123531341557,3.3845012187957764,0.2557045221328735,33022.35554628247,85.00068358336645,15099494400.0,0.0003,exported_float_payload,False,2.998334537286976,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3650,3.006305694580078,3.4570021629333496,0.2579978406429291,33019.68914908856,84.99382018490691,15309209600.0,0.0003,exported_float_payload,False,2.99783951331098,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3700,2.9962289333343506,3.4235329627990723,0.4089399874210357,28290.711621532984,72.82126871657732,15518924800.0,0.0003,exported_float_payload,False,2.995780472209692,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3750,2.965873003005981,3.339622974395752,0.3288828730583191,31192.792612711717,80.29132540949716,15728640000.0,0.0003,exported_float_payload,False,2.9964781063386656,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3800,2.946826696395874,3.272512674331665,0.3282211720943451,31165.649777106817,80.2214588132886,15938355200.0,0.0003,exported_float_payload,False,2.9859760815986016,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3850,2.99418306350708,3.390444755554199,0.6606180667877197,31482.61703667388,81.03734348568835,16148070400.0,0.0003,exported_float_payload,False,2.9848031293691277,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3900,2.990077495574951,3.368487596511841,0.918530285358429,19300.822467415783,49.680983573451655,16357785600.0,0.0003,exported_float_payload,False,2.984453455071591,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),3950,2.9798078536987305,3.4623403549194336,0.5134484767913818,29679.98246385673,76.3972998423536,16567500800.0,0.0003,exported_float_payload,False,2.97849776845496,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4000,2.992748737335205,3.911321640014648,0.3177624344825744,31448.850038154,80.95042606537514,16777216000.0,0.0003,exported_float_payload,False,2.9771547012004165,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4050,2.9845194816589355,3.395460367202759,0.7080520987510681,33068.51751386594,85.11950608210216,16986931200.0,0.0003,exported_float_payload,False,2.9751851278578,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4100,2.9944393634796143,3.4394421577453613,0.6101846694946289,29927.980095535608,77.03565431074446,17196646400.0,0.0003,exported_float_payload,False,2.9654222906409444,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4150,2.9635493755340576,3.333843231201172,0.5415955185890198,24340.93206450097,62.65439973350978,17406361600.0,0.0003,exported_float_payload,False,2.959253864408771,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4200,2.9858171939849854,3.372276782989502,0.7740976810455322,25302.43195585748,65.1293336586833,17616076800.0,0.0003,exported_float_payload,False,2.959763825329812,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4250,2.966127872467041,3.3783864974975586,0.8057815432548523,33097.78073932157,85.19483063501288,17825792000.0,0.0003,exported_float_payload,False,2.958012147176575,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4300,2.9363033771514893,3.5308871269226074,0.4540089666843414,31279.15904080453,80.51363557802085,18035507200.0,0.0003,exported_float_payload,False,2.9549089266047055,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4350,2.890977621078491,3.4056971073150635,0.2606235146522522,33103.89435969977,85.21056730499657,18245222400.0,0.0003,exported_float_payload,False,2.950826215080212,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4400,2.902759313583374,3.314358711242676,0.3437044322490692,28055.935328297364,72.21694642993042,18454937600.0,0.0003,exported_float_payload,False,2.9420529468531518,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4450,2.9607203006744385,3.76369833946228,0.6248246431350708,27703.71778941117,71.31032632121597,18664652800.0,0.0003,exported_float_payload,False,2.9395350414312027,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4500,2.943455934524536,3.394265651702881,0.4421384632587433,33137.78955758149,85.29781471489444,18874368000.0,0.0003,exported_float_payload,False,2.9383839877665276,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4550,3.048036575317383,5.760348320007324,0.5065300464630127,33154.43136208801,85.34065129440897,19084083200.0,0.0003,exported_float_payload,False,2.945731557464156,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4600,2.923919200897217,3.318135976791382,0.204072430729866,33106.810673316795,85.21807399695994,19293798400.0,0.0003,exported_float_payload,False,2.941931426864718,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4650,2.8927695751190186,3.3119828701019287,0.485708475112915,24950.050340729827,64.22229121205706,19503513600.0,0.0003,exported_float_payload,False,2.933665009381434,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4700,2.9087650775909424,3.4818310737609863,0.303537517786026,26819.115995839467,69.03333075537024,19713228800.0,0.0003,exported_float_payload,False,2.9381650845242193,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4750,2.928574800491333,3.357635498046875,0.7199974656105042,31540.061591568025,81.18520775379912,19922944000.0,0.0003,exported_float_payload,False,2.9373458260387975,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4800,2.916304111480713,3.3428354263305664,0.2199862897396087,20535.350920969595,52.858702446598585,20132659200.0,0.0003,exported_float_payload,False,2.9381047376983904,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4850,2.930424451828003,4.259919166564941,0.3675619959831238,31429.31114976748,80.90013229190447,20342374400.0,0.0003,exported_float_payload,False,2.9358452305064846,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4900,2.911430597305298,3.298792600631714,0.4295395612716675,23239.6382801064,59.81963149995809,20552089600.0,0.0003,exported_float_payload,False,2.9291287523953056,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),4950,2.907769203186035,3.360928535461426,0.3370294570922851,28088.429398054668,72.30058728764892,20761804800.0,0.0003,exported_float_payload,False,2.9264490565545125,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),5000,2.901754379272461,3.3454012870788574,0.2465569823980331,30899.41537461822,79.53616226703761,20971520000.0,0.0003,exported_float_payload,False,2.921092877520397,observed_series
hybrid_v5_mxfp4,v5/MXFP4 hybrid (diverged),5050,2.929571866989136,3.5592613220214844,0.5881486535072327,29655.80868208895,76.3350756932563,21181235200.0,0.0003,exported_float_payload,False,2.923455229539329,observed_series
