lineage,display_name,step,loss,global_max_loss,grad_norm,tps_per_gpu,total_tps,mfu,n_tokens_seen,lr,value_precision,is_interpolated
te_f0l4_seed42,TE F0L4,16450,2.5340638160705566,2.8305888175964355,0.05561235919594765,19366.85151822445,619732,49.84980232712381,68997873664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16460,2.4918432235717773,2.9095101356506348,0.06049516424536705,19395.28205172072,620641.375,49.92298182527353,69039816704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16470,2.504568576812744,2.8765909671783447,0.06268200278282166,19383.628081757306,620268.5,49.89298479150396,69081759744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16480,2.47713565826416,2.9144742488861084,0.07038623094558716,19390.086919432997,620474.125,49.90960968177553,69123702784.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16490,2.4945502281188965,2.868753433227539,0.069394052028656,17818.737085142868,570191.625,45.86499362467349,69165645824.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16500,2.4900403022766113,3.2170987129211426,0.057030241936445236,19367.543161844722,619752.75,49.85158260089309,69207588864.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16510,2.511873245239258,2.8414621353149414,0.06099751964211464,19390.84633353329,620499.375,49.911564395103525,69249531904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16520,2.4767026901245117,3.0271496772766113,0.07542994618415833,19401.560065034613,620843,49.93914127805862,69291474944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16530,2.4947633743286133,2.8912577629089355,0.060451705008745193,19407.203932520402,621023.375,49.953668454985774,69333417984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16540,2.495166540145874,2.9136486053466797,0.06587661802768707,19400.943304552653,620823.125,49.937553751656615,69375361024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16550,2.504666805267334,2.9224836826324463,0.07259958237409592,19357.840525052758,619441.875,49.82660825100064,69417304064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16560,2.489469528198242,2.839559316635132,0.061575401574373245,19384.916840283655,620308.9375,49.896302024443216,69459247104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16570,2.509488105773926,2.9371631145477295,0.08715790510177612,19397.115039717937,620699.25,49.92769989156548,69501190144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16580,2.5151560306549072,2.948578357696533,0.05693185701966286,19406.117380328848,620988.3125,49.950871696208736,69543133184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16590,2.4964687824249268,2.94246244430542,0.062034256756305695,19380.596722964212,620172.125,49.8851821480812,69585076224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16600,2.506946086883545,2.970952033996582,0.06741095334291458,19286.3535302759,617154.6875,49.64260247415906,69627019264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16610,2.4899678230285645,2.9357874393463135,0.05578328296542168,18715.893034527824,598902.25,48.17425110472171,69668962304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16620,2.484523296356201,3.3418326377868652,0.058643002063035965,19389.947746115704,620471.125,49.909251453059326,69710905344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16630,2.4708993434906006,2.9430689811706543,0.05403036251664162,19371.529745663232,619881.625,49.861843970177944,69752848384.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16640,2.5030016899108887,2.8925626277923584,0.06216089054942131,18466.28297154415,590914.125,47.53176090506856,69794791424.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16650,2.5145180225372314,2.9898924827575684,0.05645123869180679,19361.40138267849,619557.875,49.83577381147343,69836734464.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16660,2.497896909713745,2.874330997467041,0.06294047087430954,19401.107976384614,620827.5,49.93797761292619,69878677504.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16670,2.488569974899292,3.001408338546753,0.09642455726861954,19395.94610867975,620662.875,49.924691091651205,69920620544.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16680,2.457136392593384,2.8502302169799805,0.0663357824087143,18716.893927950267,598933.25,48.176827379921235,69962563584.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16690,2.527510643005371,3.057870864868164,0.06140808016061783,19397.967917478483,620727.5,49.92989517806997,70004506624.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16700,2.480628490447998,2.9135260581970215,0.056309547275304794,19360.957901581354,619542.4375,49.834632301971624,70046449664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16710,2.511737585067749,2.836899757385254,0.06490202993154526,19402.53889266733,620873.6875,49.94166075645486,70088392704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16720,2.495448112487793,3.0558128356933594,0.07105502486228943,19400.957632440863,620822.875,49.93759063129058,70130335744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16730,2.4937796592712402,2.8686094284057617,0.05935194343328476,19395.845943767952,620659.3125,49.924433269617076,70172278784.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16740,2.4936063289642334,2.9124622344970703,0.06452852487564087,19389.338864771682,620451.5625,49.90768420736575,70214221824.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16750,2.478379249572754,2.905520439147949,0.06758557260036469,19364.714316749072,619663.875,49.8443012227765,70256164864.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16760,2.4751665592193604,2.84516978263855,0.05766517296433449,19385.92422176953,620342.5,49.898894999759385,70298107904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16770,2.510462760925293,3.185497283935547,0.06073072552680969,18889.16406134517,604446.4375,48.6202464916195,70340050944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16780,2.5062732696533203,2.908609390258789,0.06337357312440872,19389.34034571849,620451.625,49.90768801928662,70381993984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16790,2.4688947200775146,2.769430160522461,0.05302591994404793,19385.69495458814,620335.375,49.898304871639624,70423937024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16800,2.517561912536621,2.941375494003296,0.08611739426851273,19360.3811034715,619525.125,49.83314763773843,70465880064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16810,2.5245094299316406,2.9262492656707764,0.08137140423059464,19381.78940036872,620208.875,49.888252070561826,70507823104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16820,2.483619213104248,2.9197051525115967,0.06754592806100845,19385.008414077733,620313.1875,49.89653773315038,70549766144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16830,2.51875638961792,3.1064352989196777,0.05839364230632782,19407.68524831262,621038.125,49.954907350067735,70591709184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16840,2.490222454071045,2.9205708503723145,0.05936393141746521,19397.44963608698,620709.5625,49.92856113443919,70633652224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16850,2.5079269409179688,2.861520767211914,0.08166509121656418,19370.640267142146,619851.4375,49.85955447421063,70675595264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16860,2.4877004623413086,2.830052137374878,0.06916778534650803,19282.809123056224,617043.0625,49.633479256629286,70717538304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16870,2.4782795906066895,2.8753347396850586,0.06497089564800262,19397.205190238394,620703.9375,49.92793193680114,70759481344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16880,2.5266273021698,3.056403160095215,0.060085996985435486,19406.59340472572,621004.125,49.95209697136845,70801424384.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16890,2.474928855895996,2.848475217819214,0.07533881813287735,19393.535040916395,620585.3125,49.91848506217412,70843367424.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16900,2.5102920532226562,2.9364614486694336,0.056450679898262024,19367.972389315953,619768.0625,49.8526874219103,70885310464.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16910,2.509571075439453,2.8339638710021973,0.06417425721883774,19405.581739851015,620971.0625,49.94949297071414,70927253504.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16920,2.4854917526245117,2.8665103912353516,0.06381836533546448,19401.559094144424,620843.0625,49.93913877901102,70969196544.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16930,2.5176143646240234,2.9197704792022705,0.06298070400953293,19408.175526793257,621054.625,49.956169314890566,71011139584.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16940,2.5243782997131348,2.973153591156006,0.056791193783283234,19403.232576996033,620893.0625,49.943446282957744,71053082624.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16950,2.472907781600952,2.940870761871338,0.07169148325920105,18681.547998869373,597802.75,48.085847822604286,71095025664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16960,2.5092363357543945,2.892798900604248,0.055548928678035736,19404.13064276418,620925.125,49.945757882289044,71136968704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16970,2.478639841079712,2.8497142791748047,0.06712273508310318,19409.074521827293,621082.625,49.958483306129544,71178911744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16980,2.4836177825927734,2.8552122116088867,0.05604051426053047,19350.37838110132,619204.6875,49.80740087490413,71220854784.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,16990,2.4895496368408203,2.8686537742614746,0.05979180335998535,19401.254604773432,620832.875,49.938355030814236,71262797824.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17000,2.49891996383667,2.9733338356018066,0.061228763312101364,19366.585860988675,619723.3125,49.849118531893716,71304740864.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17010,2.48258900642395,2.9189224243164062,0.07424069195985794,17349.005592530924,555162.75,44.65591624668588,71346683904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17020,2.455073118209839,2.9976000785827637,0.05531596764922142,19393.763670188764,620590,49.91907354833167,71388626944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17030,2.5049049854278564,2.994054079055786,0.0736365020275116,19412.881715819844,621202.0625,49.96828293038809,71430569984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17040,2.5033767223358154,2.8555455207824707,0.062400348484516144,19390.74883015183,620494.4375,49.91131342378342,71472513024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17050,2.508901596069336,3.012284278869629,0.06027691066265106,19327.31523860829,618464.5,49.74803690997479,71514456064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17060,2.4714183807373047,2.8320326805114746,0.06310945004224777,19403.696609455736,620908.5,49.94464069116435,71556399104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17070,2.48276948928833,2.9608640670776367,0.06437957286834717,19398.823322452987,620754.3125,49.9320969695614,71598342144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17080,2.492553234100342,3.095928192138672,0.06153826415538788,19401.24460385421,620830.875,49.938329288692664,71640285184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17090,2.473778247833252,2.853201150894165,0.07278963923454285,19396.900936425656,620691.75,49.92714879492555,71682228224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17100,2.4882729053497314,2.918041229248047,0.08090442419052124,19364.610436442515,619659.625,49.84403383740708,71724171264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17110,2.4772584438323975,2.9428927898406982,0.05343738570809364,19411.23516730728,621152.3125,49.96404475477157,71766114304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17120,2.472346782684326,2.8236324787139893,0.07542300224304199,19410.226634821534,621119.375,49.96144881680986,71808057344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17130,2.4939069747924805,2.952200412750244,0.06129457801580429,19397.508333929356,620712.75,49.928712221250414,71850000384.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17140,2.495617628097534,2.951467990875244,0.05164724215865135,19408.08594337971,621051.3125,49.95593872937423,71891943424.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17150,2.5060367584228516,2.9190573692321777,0.06468141078948975,19374.565236563518,619978.9375,49.86965724954359,71933886464.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17160,2.4885597229003906,2.9562020301818848,0.05394914746284485,19395.754315400824,620657.4375,49.924197420440215,71975829504.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17170,2.4856462478637695,2.826956272125244,0.0632438138127327,19387.56755470986,620394.375,49.903124898571605,72017772544.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17180,2.501328468322754,3.1312265396118164,0.05586490407586098,19400.3805211604,620804.75,49.93610516096389,72059715584.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17190,2.5285849571228027,3.178302764892578,0.06668905168771744,19398.24487748981,620736,49.93060806636801,72101658624.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17200,2.4856197834014893,2.9848599433898926,0.0577273890376091,19379.490264078337,620135.4375,49.88233414995967,72143601664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17210,2.4525089263916016,2.8557629585266113,0.06732844561338425,18599.915643059703,595190.0625,47.87572813449803,72185544704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17220,2.5362915992736816,3.2452244758605957,0.15329796075820923,19410.665805403907,621134.8125,49.96257923115205,72227487744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17230,2.4748897552490234,2.7988686561584473,0.05672306939959526,19415.658290444644,621293.9375,49.975429765590626,72269430784.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17240,2.473752021789551,2.8691020011901855,0.0561097115278244,19403.48917233795,620904.375,49.9441067530946,72311373824.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17250,2.4934916496276855,2.9549155235290527,0.05405300110578537,19356.313522523877,619395.6875,49.82267778382346,72353316864.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17260,2.515374183654785,2.9741568565368652,0.07302696257829666,18496.12975826307,591869.5625,47.60858580438881,72395259904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17270,2.4902968406677246,2.886226177215576,0.07062578201293945,19397.16533645683,620702.25,49.92782935414173,72437202944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17280,2.5389304161071777,2.997354507446289,0.05955152213573456,18618.01310595579,595770.1875,47.92231056154579,72479145984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17290,2.510380744934082,2.974918842315674,0.06112591177225113,19398.028372107834,620729.125,49.930050786807925,72521089024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17300,2.495323896408081,2.880063772201538,0.0725298672914505,19366.0272073551,619705.875,49.847680571098856,72563032064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17310,2.4496588706970215,2.838921070098877,0.09936349838972092,19394.65354704834,620622,49.92136406961251,72604975104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17320,2.495572566986084,2.921593189239502,0.08415073156356812,19407.188965966965,621022.625,49.95362993144313,72646918144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17330,2.517220973968506,2.8797457218170166,0.05952480807900429,19389.99581003397,620472.4375,49.90937516840988,72688861184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17340,2.4464824199676514,2.898301124572754,0.054451923817396164,19404.913080522638,620949.75,49.94777185795028,72730804224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17350,2.489422559738159,2.9797520637512207,0.07642039656639099,19366.734179734594,619728.25,49.849500300719626,72772747264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17360,2.513209342956543,2.872225284576416,0.05643970146775246,19394.339266690196,620611.75,49.920555119654175,72814690304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17370,2.49712872505188,2.9545812606811523,0.07121822983026505,19392.404061597987,620548.9375,49.91557394905872,72856633344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17380,2.5070862770080566,2.853708028793335,0.052107468247413635,16608.89403668677,531479.0625,42.750887196190334,72898576384.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17390,2.4947431087493896,2.9087796211242676,0.06737173348665237,19391.84694773547,620531.6875,49.91413995159692,72940519424.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17400,2.499204158782959,3.0266430377960205,0.07413306087255478,18433.540579326564,589866.125,47.44748278798649,72982462464.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17410,2.4779186248779297,2.9356532096862793,0.09259761869907379,19396.97354633336,620696.375,49.927335691052804,73024405504.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17420,2.4895925521850586,2.864780902862549,0.05309152230620384,19400.95309307646,620824.125,49.93757894707759,73066348544.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17430,2.4583191871643066,2.8316102027893066,0.05937507003545761,19394.909056498105,620628.625,49.92202174468951,73108291584.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17440,2.4862489700317383,3.1202616691589355,0.05903978273272514,18487.558882361755,591595.3125,47.586524579359605,73150234624.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17450,2.4777138233184814,2.9267725944519043,0.05994396284222603,19361.59593403376,619563.125,49.836274581905506,73192177664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17460,2.448744297027588,2.857330322265625,0.06084921956062317,19386.905700121075,620373.5,49.90142130104109,73234120704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17470,2.4818239212036133,2.93860125541687,0.06162337586283684,19389.333898900106,620451.3125,49.90767142533371,73276063744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17480,2.4784204959869385,2.8231148719787598,0.07178036868572235,19391.98148516223,620536.1875,49.91448624764423,73318006784.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17490,2.44362473487854,2.7851245403289795,0.06980982422828674,19396.421364479615,620678.3125,49.92591438846101,73359949824.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17500,2.5079822540283203,2.928436040878296,0.05398554354906082,18698.187364240413,598335.4375,48.12867714227014,73401892864.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17510,2.504344940185547,2.9737558364868164,0.07737582176923752,18924.95671952276,605591.25,48.71237591870971,73443835904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17520,2.482013702392578,2.9738378524780273,0.07836342602968216,18340.589258239204,586892.8125,47.208228359981526,73485778944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17530,2.5100271701812744,2.9715394973754883,0.05401264876127243,19398.94310634178,620758.8125,49.932405290362674,73527721984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17540,2.512022018432617,3.043914794921875,0.0616985484957695,19404.02223815758,620921.5625,49.94547885148194,73569665024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17550,2.506014108657837,3.061182975769043,0.05704832449555397,18412.32004410454,589187.6875,47.39286164912465,73611608064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17560,2.4862895011901855,2.916714668273926,0.06635583192110062,19399.810052026234,620786.125,49.93463678735937,73653551104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17570,2.479984760284424,2.8593955039978027,0.0813344269990921,19400.245919048146,620800.5,49.9357586984177,73695494144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17580,2.436201810836792,2.795466899871826,0.06877715140581131,19393.75437824883,620593,49.919049631105445,73737437184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17590,2.4849231243133545,2.807142734527588,0.07090738415718079,18460.129751095887,590717.25,47.51592266606866,73779380224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17600,2.412780284881592,2.85209584236145,0.06521859019994736,19343.09876033164,618971.3125,49.78866330901515,73821323264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17610,2.4940154552459717,2.9576754570007324,0.07406124472618103,18619.781287998212,595825.0625,47.92686181889447,73863266304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17620,2.504389762878418,2.9659934043884277,0.06418313086032867,19397.323888235744,620707.3125,49.92823746254438,73905209344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17630,2.462069034576416,2.905547618865967,0.052894555032253265,19408.20729821626,621054.125,49.95625109375663,73947152384.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17640,2.483412027359009,3.082916736602783,0.06154479831457138,19395.077324320588,620634.5,49.92245486195077,73989095424.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17650,2.4952497482299805,2.832064390182495,0.0665777251124382,19361.336103376172,619555.75,49.83560578414521,74031038464.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17660,2.5249855518341064,2.913116931915283,0.06425014138221741,19395.25313394653,620633.75,49.92290739162975,74072981504.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17670,2.506889820098877,3.042337417602539,0.07307351380586624,19393.551053782696,620585.8125,49.918526278900494,74114924544.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17680,2.502324104309082,3.0036489963531494,0.05555209144949913,19391.10499259052,620508.0625,49.912230177193145,74156867584.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17690,2.516172170639038,2.924172878265381,0.0526127964258194,19388.022602482095,620409.3125,49.904296180412324,74198810624.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17700,2.55509090423584,2.838578224182129,0.06069395691156387,19355.079394989483,619355.625,49.81950116972188,74240753664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17710,2.5340328216552734,2.8895413875579834,0.07134127616882324,18447.889534951915,590325.9375,47.48441664896288,74282696704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17720,2.5230207443237305,2.878361701965332,0.06585490703582764,19394.990421539384,620632.875,49.922231176316544,74324639744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17730,2.5242414474487305,3.3197240829467773,0.05830088257789612,18598.42589963892,595143.375,47.87189357135419,74366582784.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17740,2.501220226287842,2.9402883052825928,0.05696037411689758,19400.44985379737,620807,49.936283621476406,74408525824.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17750,2.4979023933410645,2.817578077316284,0.05869084969162941,19350.305469123028,619202.375,49.80721320125456,74450468864.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17760,2.5313339233398438,2.8847508430480957,0.06719160079956055,19388.46719854031,620423.6875,49.905440559796695,74492411904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17770,2.469155788421631,3.1293745040893555,0.06354310363531113,19398.18694869076,620734.375,49.93045895905549,74534354944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17780,2.4715476036071777,2.871809482574463,0.08150187134742737,19406.739385477806,621007.875,49.95247272225537,74576297984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17790,2.473658800125122,2.8467862606048584,0.06612899154424667,19406.77879852458,621008.8125,49.95257417047421,74618241024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17800,2.517667770385742,2.9439568519592285,0.06506963074207306,18689.334034131647,598052.3125,48.10588888701639,74660184064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17810,2.454805612564087,3.0165038108825684,0.06432978063821793,19113.45597383933,611623.5625,49.19756839089079,74702127104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17820,2.507145881652832,2.8078765869140625,0.05365348607301712,18653.858780886203,596916.6875,48.01457645246161,74744070144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17830,2.52790904045105,2.942509174346924,0.05433296412229538,19384.44648749061,620295.0625,49.8950913478531,74786013184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17840,2.5027670860290527,2.9415745735168457,0.0594138465821743,19394.287419250195,620609.8125,49.92042166561118,74827956224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17850,2.493089437484741,2.9670348167419434,0.058702122420072556,19366.88950324271,619734,49.849900099632166,74869899264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17860,2.4963719844818115,2.847022771835327,0.057494308799505234,19387.159177666894,620381.5625,49.90207374604701,74911842304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17870,2.50788950920105,2.873645305633545,0.05402615666389465,19400.35085248222,620804.5,49.93602879451159,74953785344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17880,2.509437084197998,3.052433729171753,0.05240252986550331,18528.92727274693,592919.125,47.69300580483663,74995728384.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17890,2.4910526275634766,2.8502142429351807,0.06109290197491646,19411.733811148108,621168.75,49.96532825182702,75037671424.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17900,2.4812123775482178,2.9330060482025146,0.06447064876556396,18722.26631512877,599106.625,48.19065577317458,75079614464.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17910,2.4976348876953125,3.064300537109375,0.06402923166751862,18490.420560109273,591686.9375,47.593890467919415,75121557504.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17920,2.502753257751465,2.994542360305786,0.061820801347494125,19402.591654651398,620874.125,49.94179656451193,75163500544.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17930,2.5126490592956543,2.901872158050537,0.07268200069665909,19423.836341633647,621547.5,49.99647986941413,75205443584.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17940,2.4565272331237793,2.8453078269958496,0.053169798105955124,19390.680678500932,620482.6875,49.91113800310018,75247386624.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17950,2.5372743606567383,4.53693962097168,0.061292774975299835,19366.918101439343,619732.9375,49.84997371069113,75289329664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17960,2.4829156398773193,2.9275341033935547,0.058954305946826935,19410.099052425663,621116.0625,49.96112042284203,75331272704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17970,2.5127124786376953,2.8735523223876953,0.062125153839588165,19406.729975663322,621007.625,49.952448501622946,75373215744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,17980,2.4963417053222656,3.9972500801086426,0.06629885733127594,19413.030729800605,621204.75,49.96866648873148,75415158784.0,0.0003,exported_float_payload,False
