source_segment,step,loss,global_max_loss,grad_norm,tps_per_gpu,mfu,n_tokens_seen,lr
fresh_through_step16000,5360,2.747584581375122,3.1171388626098633,0.15810349583625793,37369.24399900795,96.18972457786643,22481469440.0,0.0003
fresh_through_step16000,5370,2.7606966495513916,3.1615586280822754,0.10733478516340256,37346.67621262889,96.13163431636175,22523412480.0,0.0003
fresh_through_step16000,5380,2.78975772857666,3.225576400756836,0.18665555119514465,37364.68624626998,96.17799276491962,22565355520.0,0.0003
fresh_through_step16000,5390,2.7784173488616943,3.2479419708251953,0.10820338875055313,37361.61201059736,96.17007957613143,22607298560.0,0.0003
fresh_through_step16000,5400,2.7582292556762695,3.2128851413726807,0.18299181759357452,37319.59975134306,96.0619385699427,22649241600.0,0.0003
fresh_through_step16000,5410,2.762519598007202,3.232950210571289,0.08224714547395706,37337.680028277144,96.10847782716255,22691184640.0,0.0003
fresh_through_step16000,5420,2.766627073287964,3.1300830841064453,0.21123480796813965,37316.72309092264,96.0545339466768,22733127680.0,0.0003
fresh_through_step16000,5430,2.7414331436157227,3.1271448135375977,0.12588801980018616,37342.059984959,96.1197519869208,22775070720.0,0.0003
fresh_through_step16000,5440,2.7829835414886475,3.1210243701934814,0.21735942363739014,37378.51945425958,96.2135999200064,22817013760.0,0.0003
fresh_through_step16000,5450,2.7251834869384766,3.1299610137939453,0.1241670623421669,37341.475671393506,96.11824794362431,22858956800.0,0.0003
fresh_through_step16000,5460,2.743731737136841,3.17608642578125,0.1116533875465393,37368.62446626733,96.18812987919686,22900899840.0,0.0003
fresh_through_step16000,5470,2.682058334350586,3.213819980621338,0.1194259449839592,37321.14507654882,96.0659162903892,22942842880.0,0.0003
fresh_through_step16000,5480,2.764786720275879,3.194735288619995,0.12267684191465378,37317.82289164272,96.05736487171123,22984785920.0,0.0003
fresh_through_step16000,5490,2.7479190826416016,3.236217975616455,0.14247936010360718,37362.42726494224,96.17217806896947,23026728960.0,0.0003
fresh_through_step16000,5500,2.7380828857421875,3.3116366863250732,0.14833323657512665,37361.82222175551,96.17062066691201,23068672000.0,0.0003
fresh_through_step16000,5510,2.7507920265197754,3.3605732917785645,0.25155115127563477,37362.44771137795,96.17223069880109,23110615040.0,0.0003
fresh_through_step16000,5520,2.7443997859954834,3.324685573577881,0.11528240889310837,37352.06693223027,96.14551021478098,23152558080.0,0.0003
fresh_through_step16000,5530,2.7450361251831055,3.184904098510742,0.12958002090454102,37330.438821709446,96.08983871138655,23194501120.0,0.0003
fresh_through_step16000,5540,2.741107702255249,3.1511478424072266,0.14161518216133118,37342.58684501018,96.12110814288734,23236444160.0,0.0003
fresh_through_step16000,5550,2.7162299156188965,3.0808496475219727,0.18693943321704865,37342.231908425085,96.12019452385978,23278387200.0,0.0003
fresh_through_step16000,5560,2.7346038818359375,3.276301622390747,0.12665390968322754,37388.43584033596,96.23912504022344,23320330240.0,0.0003
fresh_through_step16000,5570,2.6740853786468506,3.0692152976989746,0.15044653415679932,37342.87902797987,96.1218602319417,23362273280.0,0.0003
fresh_through_step16000,5580,2.7478528022766113,3.1220033168792725,0.14133736491203308,37344.129782524935,96.12507971733474,23404216320.0,0.0003
fresh_through_step16000,5590,2.741746425628662,3.072808265686035,0.10471776127815247,37327.81049107187,96.08307329755762,23446159360.0,0.0003
fresh_through_step16000,5600,2.7774016857147217,3.1250967979431152,0.13546691834926605,37340.403553157215,96.11548827425915,23488102400.0,0.0003
fresh_through_step16000,5610,2.752830982208252,3.560655117034912,0.11087954044342041,37356.85488077675,96.15783455968855,23530045440.0,0.0003
fresh_through_step16000,5620,2.76865291595459,3.361626386642456,0.10701999068260193,37357.59303332756,96.15973458984598,23571988480.0,0.0003
fresh_through_step16000,5630,2.7088890075683594,3.166238307952881,0.15645389258861542,37362.52806146241,96.17243752269333,23613931520.0,0.0003
fresh_through_step16000,5640,2.723978281021118,3.2641167640686035,0.19136585295200348,37386.155751383754,96.23325601251896,23655874560.0,0.0003
fresh_through_step16000,5650,2.7380456924438477,3.2516703605651855,0.1441611349582672,37355.796575600194,96.15511044561616,23697817600.0,0.0003
fresh_through_step16000,5660,2.72025990486145,3.0996828079223633,0.1566091775894165,37364.78346949011,96.1782430208458,23739760640.0,0.0003
fresh_through_step16000,5670,2.7441763877868652,3.2257068157196045,0.16967378556728363,37356.37627811802,96.15660261991671,23781703680.0,0.0003
fresh_through_step16000,5680,2.699540376663208,3.240480422973633,0.12342564761638641,37327.13318835468,96.08132989697333,23823646720.0,0.0003
fresh_through_step16000,5690,2.7303338050842285,3.1966004371643066,0.2641409933567047,37362.21382004549,96.17162865443403,23865589760.0,0.0003
fresh_through_step16000,5700,2.7392024993896484,3.0695433616638184,0.13770809769630432,37356.670691429135,96.15736044994692,23907532800.0,0.0003
fresh_through_step16000,5710,2.770231008529663,3.5053727626800537,0.17637783288955688,37352.79561856756,96.14738587857791,23949475840.0,0.0003
fresh_through_step16000,5720,2.7299060821533203,3.063631057739258,0.11302115023136139,37339.272266065884,96.11257630221773,23991418880.0,0.0003
fresh_through_step16000,5730,2.713327169418335,3.130420684814453,0.1242976263165474,37368.15417652448,96.18691933715759,24033361920.0,0.0003
fresh_through_step16000,5740,2.769364595413208,3.3065571784973145,0.13597528636455536,37365.53645724677,96.18018123733542,24075304960.0,0.0003
fresh_through_step16000,5750,2.752802610397339,3.1063551902770996,0.14879749715328217,37370.182294946506,96.19213978401577,24117248000.0,0.0003
fresh_through_step16000,5760,2.762559413909912,3.1824469566345215,0.1812116652727127,37364.154243009034,96.17662337015355,24159191040.0,0.0003
fresh_through_step16000,5770,2.7177507877349854,3.0643067359924316,0.14328980445861816,37348.745149969196,96.1369598325252,24201134080.0,0.0003
fresh_through_step16000,5780,2.754085063934326,3.211900234222412,0.16527210175991058,37360.8702990776,96.168170385065,24243077120.0,0.0003
fresh_through_step16000,5790,2.750857353210449,3.0899834632873535,0.1959143429994583,37337.04246220749,96.1068367100813,24285020160.0,0.0003
fresh_through_step16000,5800,2.7437469959259033,3.129098892211914,0.13235537707805634,37327.5489093446,96.08239997715806,24326963200.0,0.0003
fresh_through_step16000,5810,2.7517576217651367,3.1759448051452637,0.11186902970075607,37348.06168337885,96.13520056591857,24368906240.0,0.0003
fresh_through_step16000,5820,2.7225255966186523,3.0445570945739746,0.10628251731395721,37363.76701786516,96.17562663926063,24410849280.0,0.0003
fresh_through_step16000,5830,2.7192234992980957,3.1535086631774902,0.0977947786450386,37348.19334759875,96.13553947416754,24452792320.0,0.0003
fresh_through_step16000,5840,2.7209537029266357,3.1797475814819336,0.16856049001216888,37345.379627897964,96.12829686248757,24494735360.0,0.0003
fresh_through_step16000,5850,2.668001890182495,3.0407886505126953,0.13868045806884766,37369.81684621082,96.19119910634956,24536678400.0,0.0003
fresh_through_step16000,5860,2.7145509719848633,3.02881121635437,0.13495014607906342,37343.72618935509,96.12404085457771,24578621440.0,0.0003
fresh_through_step16000,5870,2.72572922706604,3.0775656700134277,0.15690284967422485,37339.28563593414,96.11261071672034,24620564480.0,0.0003
fresh_through_step16000,5880,2.726285934448242,3.1762492656707764,0.11426174640655518,37390.372427211834,96.24410988172082,24662507520.0,0.0003
fresh_through_step16000,5890,2.714125633239746,3.062981128692627,0.1146182268857956,37355.74361057902,96.15497411182254,24704450560.0,0.0003
fresh_through_step16000,5900,2.757286310195923,3.7792153358459473,0.15630467236042023,37381.97688197109,96.22249945833602,24746393600.0,0.0003
fresh_through_step16000,5910,2.719937324523926,3.1628947257995605,0.13237249851226807,37324.9733967831,96.07577051888097,24788336640.0,0.0003
fresh_through_step16000,5920,2.735499858856201,3.084062337875366,0.231034055352211,37358.37775160779,96.16175448179908,24830279680.0,0.0003
fresh_through_step16000,5930,2.7321059703826904,3.1752805709838867,0.11823857575654984,37349.272910846965,96.1383183072505,24872222720.0,0.0003
fresh_through_step16000,5940,2.7525548934936523,3.1346006393432617,0.15908002853393555,37341.9193265715,96.11938992737385,24914165760.0,0.0003
fresh_through_step16000,5950,2.7254979610443115,3.170246124267578,0.11940467357635498,37354.514820624376,96.15181116404376,24956108800.0,0.0003
fresh_through_step16000,5960,2.7228782176971436,3.0436959266662598,0.16692624986171722,37356.17309970526,96.15607963166563,24998051840.0,0.0003
fresh_through_step16000,5970,2.7308707237243652,3.254960536956787,0.1555468589067459,37376.39115224537,96.20812159712219,25039994880.0,0.0003
fresh_through_step16000,5980,2.736945867538452,3.2647132873535156,0.1205819621682167,37351.64973026217,96.14443632250727,25081937920.0,0.0003
fresh_through_step16000,5990,2.807981252670288,3.9033212661743164,0.12343671172857285,37371.61752834882,96.19583412435823,25123880960.0,0.0003
fresh_through_step16000,6000,2.730694532394409,3.1730642318725586,0.1306845098733902,37358.9569814925,96.16324543952568,25165824000.0,0.0003
fresh_through_step16000,6010,2.7458367347717285,3.1898880004882812,0.12619851529598236,34115.41933734632,87.814267529867,25207767040.0,0.0003
fresh_through_step16000,6020,2.717177629470825,3.2985215187072754,0.12687087059020996,37366.977560257685,96.18389068625314,25249710080.0,0.0003
fresh_through_step16000,6030,2.7245278358459473,3.1739730834960938,0.12220077216625214,37365.602416892805,96.18035101974218,25291653120.0,0.0003
fresh_through_step16000,6040,2.7288241386413574,3.103501319885254,0.13821105659008026,37347.1624627644,96.13288594100291,25333596160.0,0.0003
fresh_through_step16000,6050,2.7352609634399414,3.0835797786712646,0.1402743011713028,37360.37834602337,96.16690408091411,25375539200.0,0.0003
fresh_through_step16000,6060,2.718287706375122,3.1181273460388184,0.09992298483848572,37341.808009064174,96.1191033922657,25417482240.0,0.0003
fresh_through_step16000,6070,2.7481634616851807,3.106994152069092,0.13640306890010834,37358.533234737384,96.16215470074417,25459425280.0,0.0003
fresh_through_step16000,6080,2.698437213897705,3.1207497119903564,0.1484767198562622,37361.445763781274,96.16965165108559,25501368320.0,0.0003
fresh_through_step16000,6090,2.7352216243743896,3.1187849044799805,0.12924960255622864,37353.18619414635,96.148391233606,25543311360.0,0.0003
fresh_through_step16000,6100,2.7316198348999023,3.3001065254211426,0.15339940786361694,37375.78193623496,96.20655345407249,25585254400.0,0.0003
fresh_through_step16000,6110,2.7379519939422607,3.239776134490967,0.10959752649068832,37344.47093258281,96.12595784936512,25627197440.0,0.0003
fresh_through_step16000,6120,2.7369213104248047,3.8231983184814453,0.1973455846309662,37346.14231404821,96.13026004297723,25669140480.0,0.0003
fresh_through_step16000,6130,2.73679780960083,3.1376729011535645,0.14749090373516083,37360.31074992659,96.16673008622661,25711083520.0,0.0003
fresh_through_step16000,6140,2.7529239654541016,3.410051107406616,0.207530677318573,37339.86238902873,96.11409529910362,25753026560.0,0.0003
fresh_through_step16000,6150,2.726694107055664,3.1802875995635986,0.17745135724544525,37364.01374187854,96.17626171539153,25794969600.0,0.0003
fresh_through_step16000,6160,2.718987226486206,3.1027634143829346,0.1089523509144783,37319.21561670156,96.06094979410959,25836912640.0,0.0003
fresh_through_step16000,6170,2.6872973442077637,3.1128783226013184,0.18502913415431976,37368.822826104595,96.18864046426823,25878855680.0,0.0003
fresh_through_step16000,6180,2.7217864990234375,3.171201229095459,0.15863190591335297,37327.70664905736,96.08280600462615,25920798720.0,0.0003
fresh_through_step16000,6190,2.703153371810913,3.0391769409179688,0.14512568712234497,37353.71496513661,96.14975230839573,25962741760.0,0.0003
fresh_through_step16000,6200,2.7338693141937256,3.1758298873901367,0.13385996222496033,37334.33546722488,96.09986881151161,26004684800.0,0.0003
fresh_through_step16000,6210,2.7511043548583984,3.1939597129821777,0.13146813213825226,37370.48633202621,96.19292238595864,26046627840.0,0.0003
fresh_through_step16000,6220,2.725517988204956,3.1598973274230957,0.13264435529708862,37328.12494275082,96.08388270703864,26088570880.0,0.0003
fresh_through_step16000,6230,2.7329282760620117,3.1749396324157715,0.1460685431957245,37342.737159182696,96.12149505675842,26130513920.0,0.0003
fresh_through_step16000,6240,2.759770393371582,3.139110565185547,0.16194890439510345,37346.51559264782,96.13122087498357,26172456960.0,0.0003
fresh_through_step16000,6250,2.7282919883728027,3.3696751594543457,0.19747747480869293,37337.12056213042,96.10703774198004,26214400000.0,0.0003
fresh_through_step16000,6260,2.7402031421661377,3.146829605102539,0.219365194439888,37325.879474678455,96.07810279467448,26256343040.0,0.0003
fresh_through_step16000,6270,2.7167160511016846,3.1993179321289062,0.09935443103313446,37346.05977962036,96.13004759650966,26298286080.0,0.0003
fresh_through_step16000,6280,2.738637924194336,3.0901541709899902,0.2057579606771469,37336.74071225462,96.10605999528185,26340229120.0,0.0003
fresh_through_step16000,6290,2.7097630500793457,3.152017116546631,0.1528339684009552,37327.31036196121,96.08178594795511,26382172160.0,0.0003
fresh_through_step16000,6300,2.755373001098633,3.5061402320861816,0.11687890440225601,37340.06914813474,96.1146275041828,26424115200.0,0.0003
fresh_through_step16000,6310,2.7434661388397217,3.180696964263916,0.12106097489595413,37354.75273019578,96.15242355149664,26466058240.0,0.0003
fresh_through_step16000,6320,2.7132179737091064,3.1549806594848633,0.12951317429542542,37358.28184889831,96.16150762491294,26508001280.0,0.0003
fresh_through_step16000,6330,2.7145180702209473,3.0989694595336914,0.11937890201807022,37340.549657390904,96.11586435160227,26549944320.0,0.0003
fresh_through_step16000,6340,2.7806029319763184,3.2963404655456543,0.22342251241207123,37327.2086434624,96.08152412102639,26591887360.0,0.0003
fresh_through_step16000,6350,2.70878529548645,3.214266777038574,0.0979132130742073,37328.470544051605,96.084772296722,26633830400.0,0.0003
fresh_through_step16000,6360,2.683722496032715,3.2277626991271973,0.13477541506290436,37331.19565806425,96.09178683430072,26675773440.0,0.0003
fresh_through_step16000,6370,2.729191541671753,3.122352361679077,0.24470840394496918,37330.978720897285,96.09122843054115,26717716480.0,0.0003
fresh_through_step16000,6380,2.7101502418518066,3.220853805541992,0.09688039869070053,37341.64005435248,96.11867107103758,26759659520.0,0.0003
fresh_through_step16000,6390,2.707676887512207,3.1127309799194336,0.10580731928348541,37341.65415661679,96.11870737075292,26801602560.0,0.0003
fresh_through_step16000,6400,2.6738734245300293,3.1012423038482666,0.18730151653289795,37334.10250524285,96.09926915932466,26843545600.0,0.0003
fresh_through_step16000,6410,2.737253427505493,3.218140125274658,0.15154866874217987,37328.92050922463,96.08593052261662,26885488640.0,0.0003
fresh_through_step16000,6420,2.714054584503174,3.272204875946045,0.11919212341308594,37315.300706536014,96.05087268014442,26927431680.0,0.0003
fresh_through_step16000,6430,2.7335472106933594,3.149094820022583,0.1069607362151146,37345.36761477247,96.12826594028769,26969374720.0,0.0003
fresh_through_step16000,6440,2.7468221187591553,3.1102867126464844,0.17291061580181122,37321.697942854415,96.0673393873527,27011317760.0,0.0003
fresh_through_step16000,6450,2.7464544773101807,3.153079032897949,0.1523403376340866,37350.37743973987,96.14116140276506,27053260800.0,0.0003
fresh_through_step16000,6460,2.7469348907470703,3.154902935028076,0.12522877752780914,37334.03866016726,96.09910481989523,27095203840.0,0.0003
fresh_through_step16000,6470,2.717494010925293,3.1489362716674805,0.09990892559289932,37338.04251837249,96.10941088918634,27137146880.0,0.0003
fresh_through_step16000,6480,2.685770034790039,3.1380677223205566,0.127785325050354,37353.7000743815,96.14971397907783,27179089920.0,0.0003
fresh_through_step16000,6490,2.717815399169922,3.1087470054626465,0.17048656940460205,37343.69637597201,96.12396411390007,27221032960.0,0.0003
fresh_through_step16000,6500,2.7117810249328613,3.054090738296509,0.09780529886484146,37321.575617393224,96.06702451739116,27262976000.0,0.0003
fresh_through_step16000,6510,2.7318508625030518,3.0879788398742676,0.18393170833587646,37314.26995074453,96.04821947914061,27304919040.0,0.0003
fresh_through_step16000,6520,2.7068698406219482,3.095405101776123,0.17574144899845123,37358.372493785726,96.1617409479835,27346862080.0,0.0003
fresh_through_step16000,6530,2.7043941020965576,3.1326146125793457,0.1443934142589569,37321.74203982286,96.06745289447234,27388805120.0,0.0003
fresh_through_step16000,6540,2.7125890254974365,3.09446120262146,0.11411262303590775,37361.90484818456,96.17083335019385,27430748160.0,0.0003
fresh_through_step16000,6550,2.716769218444824,3.1009223461151123,0.12454994767904282,37322.42681779392,96.06921553661826,27472691200.0,0.0003
fresh_through_step16000,6560,2.7388572692871094,3.18013858795166,0.152127206325531,37354.747737250356,96.15241069948269,27514634240.0,0.0003
fresh_through_step16000,6570,2.7365641593933105,3.0530173778533936,0.1459587812423706,37332.47360794044,96.09507632141525,27556577280.0,0.0003
fresh_through_step16000,6580,2.780155658721924,3.0915610790252686,0.14294111728668213,37359.48786028302,96.16461193986605,27598520320.0,0.0003
fresh_through_step16000,6590,2.7239134311676025,3.6270556449890137,0.1568414866924286,37357.233664149506,96.15880956117107,27640463360.0,0.0003
fresh_through_step16000,6600,2.71907114982605,3.1058995723724365,0.15573564171791077,37366.64777430904,96.18304180583237,27682406400.0,0.0003
fresh_through_step16000,6610,2.7164523601531982,3.3426311016082764,0.0909639522433281,37344.89443706204,96.12704796452013,27724349440.0,0.0003
fresh_through_step16000,6620,2.74440336227417,3.111846685409546,0.21562999486923218,37346.699231808496,96.13169356852501,27766292480.0,0.0003
fresh_through_step16000,6630,2.7090978622436523,3.061532497406006,0.11215947568416595,37332.81882506663,96.09596492221993,27808235520.0,0.0003
fresh_through_step16000,6640,2.6725940704345703,3.0459535121917725,0.1512502133846283,37326.82955557338,96.08054833570849,27850178560.0,0.0003
fresh_through_step16000,6650,2.725863218307495,3.081601142883301,0.15844638645648956,37342.69151778852,96.1213775742336,27892121600.0,0.0003
fresh_through_step16000,6660,2.7096056938171387,3.0883357524871826,0.1523420214653015,37372.039079708404,96.19691921211583,27934064640.0,0.0003
fresh_through_step16000,6670,2.6920926570892334,3.0609169006347656,0.14577651023864746,37349.39280193682,96.13862691105614,27976007680.0,0.0003
fresh_through_step16000,6680,2.7297022342681885,3.1023707389831543,0.11551161110401154,37358.27742149661,96.16149622862807,28017950720.0,0.0003
fresh_through_step16000,6690,2.7337896823883057,3.1972851753234863,0.10973542928695679,37325.42292362907,96.07692761650664,28059893760.0,0.0003
fresh_through_step16000,6700,2.7184014320373535,3.1399078369140625,0.18799631297588348,37350.8665791605,96.14242046452593,28101836800.0,0.0003
fresh_through_step16000,6710,2.666687488555908,3.438443183898926,0.1299440860748291,37343.786100898156,96.12419506895857,28143779840.0,0.0003
fresh_through_step16000,6720,2.6699957847595215,3.064168930053711,0.09950021654367447,37325.73482448256,96.07773046007483,28185722880.0,0.0003
fresh_through_step16000,6730,2.7503623962402344,3.3425583839416504,0.1789568066596985,37341.12702825844,96.11735052415447,28227665920.0,0.0003
fresh_through_step16000,6740,2.729796886444092,3.138545036315918,0.11560233682394028,37328.228311860075,96.08414878269565,28269608960.0,0.0003
fresh_through_step16000,6750,2.7730164527893066,3.556394338607788,0.1637786328792572,37333.45294087828,96.09759715821792,28311552000.0,0.0003
fresh_through_step16000,6760,2.708686351776123,3.1229329109191895,0.2969094216823578,37347.53337049955,96.13384067032227,28353495040.0,0.0003
fresh_through_step16000,6770,2.710986852645874,3.1270880699157715,0.1382351964712143,37308.12328254814,96.03239774293161,28395438080.0,0.0003
fresh_through_step16000,6780,2.714658737182617,3.2114181518554688,0.10605287551879883,37339.37113468976,96.11283079346997,28437381120.0,0.0003
fresh_through_step16000,6790,2.7156519889831543,3.4331393241882324,0.10523029416799545,37332.810820257684,96.09594431756527,28479324160.0,0.0003
fresh_through_step16000,6800,2.708529233932495,3.128519058227539,0.13210059702396393,37319.05895391082,96.06054653867598,28521267200.0,0.0003
fresh_through_step16000,6810,2.722644329071045,3.11350154876709,0.10767192393541336,37328.55259370488,96.08498349536306,28563210240.0,0.0003
fresh_through_step16000,6820,2.7101197242736816,3.1534647941589355,0.1537857949733734,37359.7937775185,96.16539938139485,28605153280.0,0.0003
fresh_through_step16000,6830,2.6884660720825195,3.145008087158203,0.14607147872447968,37346.53650579472,96.13127470614592,28647096320.0,0.0003
fresh_through_step16000,6840,2.696061611175537,3.0595293045043945,0.21874573826789856,37333.11060972085,96.0967159859965,28689039360.0,0.0003
fresh_through_step16000,6850,2.744217872619629,3.1364901065826416,0.09916771203279495,37346.65464052798,96.13157878902904,28730982400.0,0.0003
fresh_through_step16000,6860,2.678581953048706,3.1085309982299805,0.13440456986427307,37332.91956290663,96.09622422489902,28772925440.0,0.0003
fresh_through_step16000,6870,2.7670559883117676,3.2518200874328613,0.16337917745113373,37333.40725198562,96.09747955343039,28814868480.0,0.0003
fresh_through_step16000,6880,2.7106454372406006,3.153463363647461,0.13363909721374512,37338.15495694823,96.10970030996329,28856811520.0,0.0003
fresh_through_step16000,6890,2.703927993774414,3.145230293273926,0.1396740823984146,37323.46130304742,96.07187833738608,28898754560.0,0.0003
fresh_through_step16000,6900,2.7338991165161133,3.0961217880249023,0.1375039964914322,37315.46017200757,96.05128314977526,28940697600.0,0.0003
fresh_through_step16000,6910,2.68460750579834,3.0434913635253906,0.0916382223367691,37333.71118849851,96.09826189651085,28982640640.0,0.0003
fresh_through_step16000,6920,2.697638750076294,3.083158493041992,0.0998188927769661,37375.18445663417,96.20501552094645,29024583680.0,0.0003
fresh_through_step16000,6930,2.6452956199645996,3.084320068359375,0.16797465085983276,36369.92082825388,93.61743222531933,29066526720.0,0.0003
fresh_through_step16000,6940,2.6455461978912354,3.072673797607422,0.08752451837062836,37292.61079614555,95.99246806721692,29108469760.0,0.0003
fresh_through_step16000,6950,2.733006715774536,3.3446006774902344,0.13693207502365112,37331.582523156685,96.09278263840879,29150412800.0,0.0003
fresh_through_step16000,6960,2.692269802093506,3.279930591583252,0.12395106256008148,37345.91882922534,96.12968478532524,29192355840.0,0.0003
fresh_through_step16000,6970,2.686272621154785,3.2119247913360596,0.1436552107334137,37311.43577141957,96.04092420368148,29234298880.0,0.0003
fresh_through_step16000,6980,2.712641477584839,3.1457414627075195,0.0947001576423645,37356.21883157071,96.15619734706662,29276241920.0,0.0003
fresh_through_step16000,6990,2.7176642417907715,3.1780686378479004,0.17280758917331696,37308.86810181639,96.03431493344996,29318184960.0,0.0003
fresh_through_step16000,7000,2.7028610706329346,3.0992825031280518,0.12431218475103378,37334.80413940345,96.10107518988455,29360128000.0,0.0003
fresh_through_step16000,7010,2.7211098670959473,3.1721391677856445,0.2065848857164383,34028.546562574425,87.59065400750498,29402071040.0,0.0003
fresh_through_step16000,7020,2.672635078430176,3.087350845336914,0.10739757120609283,37335.811685198576,96.10366864755619,29444014080.0,0.0003
fresh_through_step16000,7030,2.7341365814208984,3.8016529083251953,0.13731271028518677,37345.40441388155,96.12836066246531,29485957120.0,0.0003
fresh_through_step16000,7040,2.732987642288208,3.2460269927978516,0.1103900820016861,37363.44959442741,96.17480958036982,29527900160.0,0.0003
fresh_through_step16000,7050,2.7247252464294434,3.0876054763793945,0.16028772294521332,37320.346144501425,96.06385981170855,29569843200.0,0.0003
fresh_through_step16000,7060,2.685932159423828,3.05082106590271,0.1650387942790985,37326.67940025106,96.0801618307233,29611786240.0,0.0003
fresh_through_step16000,7070,2.692932605743408,3.7516255378723145,0.12400845438241959,37338.56787386692,96.11076317237185,29653729280.0,0.0003
fresh_through_step16000,7080,2.7366585731506348,3.3765342235565186,0.18550924956798553,37345.17723514089,96.12777589654135,29695672320.0,0.0003
fresh_through_step16000,7090,2.7171783447265625,3.0788934230804443,0.16367511451244354,37348.50548329895,96.13634292223927,29737615360.0,0.0003
fresh_through_step16000,7100,2.6840531826019287,3.1980485916137695,0.11915941536426544,37328.73051741643,96.08544147714106,29779558400.0,0.0003
fresh_through_step16000,7110,2.7171859741210938,3.25936222076416,0.12314215302467346,37349.340525364234,96.13849234935297,29821501440.0,0.0003
fresh_through_step16000,7120,2.697786331176758,3.1151294708251953,0.12421200424432755,37331.57225195883,96.09275619999082,29863444480.0,0.0003
fresh_through_step16000,7130,2.687666416168213,3.308126926422119,0.10864730924367905,37319.52991183753,96.0617588006436,29905387520.0,0.0003
fresh_through_step16000,7140,2.6893696784973145,3.0382111072540283,0.14271892607212067,37395.23237291152,96.25661954978712,29947330560.0,0.0003
fresh_through_step16000,7150,2.7321901321411133,3.545395851135254,0.15517625212669373,37347.93351400953,96.13487065353567,29989273600.0,0.0003
fresh_through_step16000,7160,2.6789331436157227,3.2246322631835938,0.13869677484035492,37350.795595630334,96.1422377504679,30031216640.0,0.0003
fresh_through_step16000,7170,2.698931932449341,3.0519914627075195,0.1173754557967186,37367.871162310854,96.186190848798,30073159680.0,0.0003
fresh_through_step16000,7180,2.7205581665039062,3.5373764038085938,0.16546285152435303,37340.142691859204,96.11481680826937,30115102720.0,0.0003
fresh_through_step16000,7190,2.6823980808258057,3.0975754261016846,0.13247939944267273,37350.25347763874,96.14084232003582,30157045760.0,0.0003
fresh_through_step16000,7200,2.7071380615234375,3.1560521125793457,0.09645279496908188,37357.90821048011,96.16054586672111,30198988800.0,0.0003
fresh_through_step16000,7210,2.703136920928955,3.2032742500305176,0.11766121536493301,37345.41748378687,96.12839430485296,30240931840.0,0.0003
fresh_through_step16000,7220,2.6954150199890137,3.051319122314453,0.1323903650045395,37382.073139836444,96.22274722940566,30282874880.0,0.0003
fresh_through_step16000,7230,2.7125556468963623,3.098567485809326,0.13023638725280762,37355.59445004268,96.15459016745082,30324817920.0,0.0003
fresh_through_step16000,7240,2.6860508918762207,3.043689250946045,0.16042934358119965,37351.68815461846,96.14453522812731,30366760960.0,0.0003
fresh_through_step16000,7250,2.6806201934814453,3.1034600734710693,0.137794628739357,37353.3611763136,96.14884164374742,30408704000.0,0.0003
fresh_through_step16000,7260,2.6967225074768066,3.106595516204834,0.19907544553279877,37349.1244980345,96.13793628754587,30450647040.0,0.0003
fresh_through_step16000,7270,2.6700243949890137,3.1328773498535156,0.16155049204826355,37360.108496794535,96.16620947968,30492590080.0,0.0003
fresh_through_step16000,7280,2.6952691078186035,3.2086968421936035,0.142330601811409,37346.24597448452,96.13052686852014,30534533120.0,0.0003
fresh_through_step16000,7290,2.7026071548461914,3.1624064445495605,0.1388285607099533,37300.17575881423,96.01194054237754,30576476160.0,0.0003
fresh_through_step16000,7300,2.643871307373047,3.111976146697998,0.13316097855567932,37343.45540383571,96.12334384329941,30618419200.0,0.0003
fresh_through_step16000,7310,2.6997737884521484,3.1619529724121094,0.10216154903173447,37353.41523317904,96.14898078798588,30660362240.0,0.0003
fresh_through_step16000,7320,2.71093487739563,3.18637752532959,0.12630365788936615,37350.67062276734,96.1419160660027,30702305280.0,0.0003
fresh_through_step16000,7330,2.6771461963653564,3.0855135917663574,0.14303824305534363,37376.00910904897,96.20713820474103,30744248320.0,0.0003
fresh_through_step16000,7340,2.694108724594116,3.1555304527282715,0.14551517367362976,37364.52566204826,96.17757941558725,30786191360.0,0.0003
fresh_through_step16000,7350,2.725903272628784,3.3570122718811035,0.08844535052776337,37357.251073679276,96.15885437390193,30828134400.0,0.0003
fresh_through_step16000,7360,2.678628444671631,3.127694845199585,0.15311037003993988,37368.29862287879,96.18729114706197,30870077440.0,0.0003
fresh_through_step16000,7370,2.7702596187591553,3.6723737716674805,0.12536998093128204,37364.391709702286,96.17723461762274,30912020480.0,0.0003
fresh_through_step16000,7380,2.7270922660827637,3.8565430641174316,0.11142420768737793,37347.336931858415,96.1333350304761,30953963520.0,0.0003
fresh_through_step16000,7390,2.6500203609466553,3.061720609664917,0.08842189610004425,37361.47863940284,96.16973627407084,30995906560.0,0.0003
fresh_through_step16000,7400,2.6942038536071777,3.1057510375976562,0.11413522064685822,37314.89388319195,96.0498255028074,31037849600.0,0.0003
fresh_through_step16000,7410,2.6856327056884766,3.0372228622436523,0.12685653567314148,37329.780422353724,96.0881439687075,31079792640.0,0.0003
fresh_through_step16000,7420,2.684157609939575,3.0441131591796875,0.1121048629283905,37361.6636589769,96.170212520844,31121735680.0,0.0003
