lineage,display_name,step,loss,global_max_loss,grad_norm,tps_per_gpu,total_tps,mfu,n_tokens_seen,lr,max_active_gib,max_reserved_gib,num_alloc_retries,num_ooms,value_precision,is_interpolated
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7680,2.6550066471099854,3.1205239295959473,0.24975353479385376,35923.13223729338,2299080.4631867763,92.46526413005623,32212254720.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7690,2.641422748565674,3.2285757064819336,0.13328810036182404,35955.39483311678,2301145.2693194738,92.5483072629497,32254197760.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7700,2.6559956073760986,3.240657329559326,0.11178474873304367,35981.64779055692,2302825.458595643,92.61588173356833,32296140800.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7710,2.5929200649261475,3.1427183151245117,0.1111048236489296,35945.370490461624,2300503.711389544,92.52250485003046,32338083840.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7720,2.643871545791626,3.171994924545288,0.09897837042808533,35950.68813665153,2300844.040745698,92.53619234131747,32380026880.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7730,2.6411454677581787,3.263068437576294,0.10220307111740112,35973.43905847026,2302300.099742097,92.59475265786436,32421969920.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7740,2.667175054550171,3.6532721519470215,0.11822532117366791,35971.135523999,2302152.673535936,92.58882341645214,32463912960.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7750,2.639801263809204,3.2448220252990723,0.2565840482711792,35988.721116027256,2303278.1514257444,92.63408830040031,32505856000.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7760,2.60329008102417,3.1733434200286865,0.09590441733598709,35968.56493074287,2301988.1555675436,92.58220677225671,32547799040.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7770,2.6356871128082275,3.1372289657592773,0.14335957169532776,35950.88388147385,2300856.5684143263,92.53669618370455,32589742080.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7780,2.631915330886841,3.165302276611328,0.14234289526939392,35990.33159368495,2303381.2219958366,92.63823363051824,32631685120.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7790,2.662306547164917,3.250476360321045,0.15139071643352509,35968.61349601681,2301991.263745076,92.58233177808452,32673628160.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7800,2.6365950107574463,3.299468755722046,0.14556865394115448,35969.575783968,2302052.850173952,92.58480868374487,32715571200.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7810,2.6224746704101562,3.1318869590759277,0.08195715397596359,35978.330607676646,2302613.1588913053,92.60734338593298,32757514240.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7820,2.6242353916168213,3.1262683868408203,0.17330658435821533,35975.938471678186,2302460.062187404,92.6011860863559,32799457280.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7830,2.5925323963165283,2.9654312133789062,0.2022123485803604,35961.59324370772,2301541.967597294,92.56426182027205,32841400320.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7840,2.6272220611572266,3.08587646484375,0.10740084201097488,35970.61024801157,2302119.0558727407,92.58747136890244,32883343360.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7850,2.611259698867798,3.198441505432129,0.12801042199134827,35959.93021253882,2301435.5336024845,92.55998121870108,32925286400.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7860,2.5960052013397217,3.067206621170044,0.12666217982769012,35914.04452366293,2298498.8495144276,92.44187257734787,32967229440.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7870,2.6099002361297607,3.2805516719818115,0.16211813688278198,35952.73265291204,2300974.8897863706,92.54145487618769,33009172480.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7880,2.6437556743621826,3.6475396156311035,0.18543952703475952,35953.43484126212,2301019.8298407756,92.5432622918337,33051115520.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7890,2.613588809967041,3.340991497039795,0.11985495686531067,35965.34141680254,2301781.8506753626,92.57390952618279,33093058560.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7900,2.6778740882873535,3.5642178058624268,0.12115709483623505,35974.32606250058,2302356.868000037,92.59703578455292,33135001600.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7910,2.672441244125366,4.716931343078613,0.12425648421049118,35957.994688610015,2301311.660071041,92.55499922742803,33176944640.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7920,2.687354326248169,4.924210548400879,0.10911482572555542,35995.75524333769,2303728.3355736122,92.65219397212704,33218887680.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7930,2.643618583679199,3.5787367820739746,0.1150907501578331,35997.40039367201,2303833.6251950087,92.65642854886693,33260830720.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7940,2.657439708709717,3.2207722663879395,0.13151319324970245,35972.540992029426,2302242.6234898833,92.59244105680156,33302773760.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7950,2.6492700576782227,3.39670991897583,0.1093963012099266,35963.486508992224,2301663.1365755023,92.56913503882782,33344716800.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7960,2.626981258392334,3.087965488433838,0.1555488109588623,35963.7447828204,2301679.6661005057,92.56979982934728,33386659840.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7970,2.6251437664031982,3.439067840576172,0.10360749065876007,35956.76964594727,2301233.2573406254,92.55184599756397,33428602880.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7980,2.6263504028320312,3.1500864028930664,0.11384989321231842,35969.48747090327,2302047.198137809,92.58458136807532,33470545920.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,7990,2.6028053760528564,3.130958318710327,0.21586178243160248,35952.58387891967,2300965.368250859,92.54107193556857,33512488960.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8000,2.631768226623535,3.205193042755127,0.12361704558134079,35943.12557872051,2300360.0370381125,92.51672650209244,33554432000.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8010,2.636819362640381,3.095466375350952,0.1357555091381073,28421.628775772737,1818984.2416494552,73.15657761685871,33596375040.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8020,2.660820722579956,3.1053621768951416,0.08774643391370773,35999.11648583527,2303943.4550934574,92.66084572814015,33638318080.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8030,2.593376636505127,3.090635299682617,0.24543729424476624,35977.30595054236,2302547.580834711,92.60470594352016,33680261120.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8040,2.6436095237731934,3.1904296875,0.10002975910902023,35952.72480386723,2300974.387447503,92.54143467293825,33722204160.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8050,2.6560637950897217,3.602809429168701,0.10248497128486633,35973.69013383602,2302316.168565505,92.59539891971752,33764147200.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8060,2.6335978507995605,3.337522029876709,0.10691088438034058,35982.43285490227,2302875.702713745,92.61790247,33806090240.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8070,2.625178813934326,3.255511522293091,0.11289618164300919,35987.220265949494,2303182.0970207676,92.63022514899293,33848033280.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8080,2.6218228340148926,3.347135543823242,0.09681274741888046,35947.90712347936,2300666.055902679,92.52903408140251,33889976320.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8090,2.6313388347625732,3.0822176933288574,0.10866541415452957,35955.71708864406,2301165.8936732197,92.54913674079842,33931919360.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8100,2.659780740737915,3.1904079914093018,0.13241301476955414,35962.72409730586,2301614.342227575,92.56717260978655,33973862400.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8110,2.644646167755127,3.2809929847717285,0.08513864129781723,35941.28442395836,2300242.203133335,92.51198741474722,34015805440.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8120,2.599949598312378,3.051626682281494,0.1181434616446495,35953.56274961737,2301028.0159755116,92.543591524813,34057748480.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8130,2.6254448890686035,3.362473487854004,0.09991572797298431,35960.53546243685,2301474.2695959583,92.56153911714146,34099691520.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8140,2.6392269134521484,3.107516050338745,0.24479439854621887,35963.506547718505,2301664.4190539843,92.56918661801936,34141634560.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8150,2.6441633701324463,3.33555269241333,0.11238882690668106,35953.672697706985,2301035.052653247,92.54387452850766,34183577600.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8160,2.6482245922088623,3.1878998279571533,0.07915394753217697,35940.73751319337,2300207.200844376,92.51057967980903,34225520640.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8170,2.6313135623931885,3.130359649658203,0.2416486144065857,35949.72283138379,2300782.2612085626,92.5337076691581,34267463680.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8180,2.615562915802002,3.1051483154296875,0.08696267753839493,35938.53251266814,2300066.080810761,92.50490406236493,34309406720.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8190,2.6022961139678955,3.092571258544922,0.13232837617397308,35977.08598474234,2302533.50302351,92.60413975692863,34351349760.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8200,2.642559289932251,3.1380934715270996,0.1646028459072113,35962.91082398068,2301626.2927347636,92.56765323968244,34393292800.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8210,2.6236772537231445,3.054368257522583,0.16575050354003906,35954.32206784173,2301076.6123418706,92.5455459913587,34435235840.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8220,2.658480644226074,4.481693267822266,0.11575829237699509,35966.66181138512,2301866.355928648,92.57730818955733,34477178880.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8230,2.6506364345550537,3.4384353160858154,0.14672626554965973,35955.16087342695,2301130.2958993246,92.54770505642793,34519121920.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8240,2.64097261428833,4.061952590942383,0.09236277639865875,35938.006622839726,2300032.4238617425,92.50355043480354,34561064960.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8250,2.6422863006591797,3.152313470840454,0.08768544346094131,35961.91408679067,2301562.5015546028,92.5650876625236,34603008000.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8260,2.645859479904175,4.037555694580078,0.15981659293174744,35965.18238532797,2301771.67266099,92.57350018305524,34644951040.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8270,2.6295132637023926,3.216947555541992,0.11039169132709503,35932.819221125574,2299700.4301520367,92.49019818961291,34686894080.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8280,2.6486165523529053,3.3107211589813232,0.14659583568572998,35943.46820540705,2300381.9651460513,92.51760841480707,34728837120.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8290,2.599501132965088,3.0551936626434326,0.089997798204422,35941.53273763449,2300258.095208607,92.5126265680788,34770780160.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8300,2.642880439758301,3.5029714107513428,0.14108963310718536,35972.36066492828,2302231.08255541,92.59197689925186,34812723200.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8310,2.62785005569458,3.1047921180725098,0.1403714120388031,35949.859367385914,2300790.9995126985,92.53405910948953,34854666240.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8320,2.6282176971435547,3.2167136669158936,0.12731152772903442,35959.76326102712,2301424.8487057355,92.5595514895916,34896609280.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8330,2.598734140396118,3.258450508117676,0.1408095806837082,35967.7773460813,2301937.750149203,92.5801795485927,34938552320.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8340,2.628852128982544,3.209221363067627,0.1422254890203476,35958.33282417931,2301333.300747476,92.55586958011666,34980495360.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8350,2.6361145973205566,3.3198978900909424,0.11395285278558731,30616.67448987776,1959467.1673521767,78.80657162048742,35022438400.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8360,2.640465259552002,3.301726818084717,0.130041241645813,35935.616504000864,2299879.4562560553,92.49739832734593,35064381440.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8370,2.6213693618774414,3.1165125370025635,0.14153964817523956,35960.35629947867,2301462.803166635,92.56107795606728,35106324480.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8380,2.622371196746826,3.189056873321533,0.13322412967681885,35965.64920743413,2301801.5492757843,92.57470177174363,35148267520.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8390,2.6332273483276367,3.046013355255127,0.12996062636375427,35970.36900209346,2302103.6161339814,92.5868504078072,35190210560.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8400,2.64860463142395,3.0729684829711914,0.10011104494333267,35927.029413232696,2299329.8824468926,92.47529536564586,35232153600.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8410,2.618558883666992,3.0646276473999023,0.18227340281009674,35970.35796900012,2302102.9100160077,92.58682200889467,35274096640.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8420,2.641451120376587,3.052361011505127,0.10570097714662552,35977.02743083899,2302529.7555736955,92.60398904061293,35316039680.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8430,2.6110270023345947,3.2166175842285156,0.23979859054088593,35922.77009100793,2299057.2858245075,92.46433197437123,35357982720.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8440,2.626497745513916,3.120636463165283,0.17855432629585266,35947.96977790356,2300670.065785828,92.52919535235864,35399925760.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8450,2.6414949893951416,3.128048896789551,0.1382923573255539,35956.754698549084,2301232.3007071414,92.55180752332647,35441868800.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8460,2.636232376098633,3.0489416122436523,0.12761661410331726,35988.62325763277,2303271.888488497,92.63383641528534,35483811840.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8470,2.627876043319702,3.281521797180176,0.09524577856063843,35962.431272085676,2301595.6014134833,92.56641888482879,35525754880.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8480,2.602384567260742,3.2557313442230225,0.18482160568237305,35947.30662776616,2300627.624177034,92.52748842011765,35567697920.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8490,2.6724462509155273,3.179953098297119,0.1676478385925293,35962.93586492758,2301627.8953553652,92.56771769446758,35609640960.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8500,2.6260924339294434,3.025641441345215,0.1451169103384018,35967.46883238165,2301918.0052724257,92.57938544187236,35651584000.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8510,2.5930564403533936,3.222182273864746,0.11507797241210938,35956.75387176201,2301232.2477927688,92.55180539519675,35693527040.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8520,2.6217598915100098,3.107740879058838,0.11203528195619583,35944.55221705779,2300451.3418916985,92.52039863429414,35735470080.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8530,2.585796356201172,3.1951141357421875,0.12259937822818756,35928.501185710265,2299424.075885457,92.47908367202123,35777413120.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8540,2.6074330806732178,3.1959595680236816,0.17440035939216614,35923.63346576979,2299112.5418092664,92.46655427990046,35819356160.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8550,2.5830135345458984,3.276771306991577,0.1794649213552475,35971.17662249693,2302155.3038398037,92.58892920298103,35861299200.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8560,2.617875814437866,3.3244261741638184,0.10376766324043274,35943.708770245525,2300397.3612957136,92.51822762281996,35903242240.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8570,2.57136607170105,3.5275919437408447,0.2072710394859314,35971.92251835587,2302203.0411747755,92.59084912068626,35945185280.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8580,2.6159486770629883,3.008862257003784,0.10925552248954773,35940.623288188945,2300199.8904440925,92.5102856674402,35987128320.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8590,2.5662364959716797,3.078658103942871,0.10567258298397064,35967.608308634444,2301926.9317526044,92.57974445033712,36029071360.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8600,2.622018814086914,3.3201403617858887,0.33225515484809875,35966.134902231446,2301832.6337428126,92.57595193827764,36071014400.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8610,2.644744634628296,3.1576528549194336,0.11964816600084305,35974.391290006846,2302361.042560438,92.59720367855935,36112957440.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8620,2.617335557937622,3.373037815093994,0.08071471750736237,35955.06444854394,2301124.124706812,92.54745686113647,36154900480.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8630,2.6431634426116943,3.1427817344665527,0.2752974033355713,35975.6117125477,2302439.149603053,92.60034501634264,36196843520.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8640,2.6213178634643555,3.3307437896728516,0.12365628033876419,35974.1635400582,2302346.466563725,92.59661745575958,36238786560.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8650,2.609471559524536,3.0524985790252686,0.1315775364637375,35992.95272347001,2303548.9743020805,92.6449803545036,36280729600.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8660,2.592373847961426,2.9871907234191895,0.12854713201522827,35980.611271294714,2302759.1213628617,92.61321375832823,36322672640.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8670,2.6225574016571045,3.214571475982666,0.1474284678697586,35947.4405102489,2300636.19265593,92.52783303035508,36364615680.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8680,2.6306161880493164,3.78139328956604,0.16129976511001587,35964.61258310928,2301735.205318994,92.57203352607485,36406558720.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8690,2.6036369800567627,3.2688236236572266,0.1272052675485611,35984.92000099949,2303034.8800639673,92.6243043232485,36448501760.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8700,2.5890185832977295,3.193160057067871,0.19592313468456268,35945.3604238191,2300503.067124422,92.52247893873871,36490444800.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8710,2.6250698566436768,3.32321834564209,0.13709454238414764,35972.84496135468,2302262.0775266998,92.59322346641333,36532387840.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8720,2.61932373046875,3.0239968299865723,0.1323200762271881,35962.324178856485,2301588.747446815,92.56614322947507,36574330880.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8730,2.6194007396698,3.117936372756958,0.12410539388656616,35960.18504022149,2301451.8425741754,92.56063713892625,36616273920.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8740,2.581211805343628,3.0950372219085693,0.15047919750213623,35974.898265515774,2302393.4889930096,92.59850862112481,36658216960.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8750,2.622976541519165,3.0701494216918945,0.15944334864616394,35975.02911114116,2302401.863113034,92.59884541456563,36700160000.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8760,2.592710494995117,3.1150431632995605,0.12491121888160706,35932.438679909166,2299676.0755141866,92.48921868582535,36742103040.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8770,2.700333833694458,7.274369716644287,0.7204900979995728,35960.271151114146,2301457.3536713053,92.56085878625872,36784046080.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8780,2.601458787918091,3.179307460784912,0.1065298467874527,35961.740984989076,2301551.423039301,92.56464210271828,36825989120.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8790,2.625296115875244,3.2210311889648438,0.2939882278442383,35968.4394573467,2301980.125270189,92.58188380680255,36867932160.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
operand_hybrid_fixed_h32,Operand hybrid + fixed H32,8800,2.6077351570129395,3.300157070159912,0.150175079703331,35966.56110221413,2301859.9105417044,92.57704896661335,36909875200.0,0.0003,129.74023866653442,153.767578125,0,0,exported_float_payload,False
